日付,出発国家,出発空港,到着国家,到着空港,出発時刻,飛行時間,推奨最大運航数,収益(円),価格(円),需要(名),運航規模,座席数,運航可能な最小収益(円),必要機長数,必要副操縦士数,その他必要人員指数,飛行前必要時間,飛行後必要時間,優先順位指数
15日,日本,羽田,マカオ,マカオ,08:00,210,4,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,97.0757425
15日,日本,羽田,マカオ,マカオ,08:30,210,4,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,98.4452086
15日,日本,羽田,マカオ,マカオ,09:00,210,4,5130000,45000,114,小規模運航,120,2100000,1,1,7,35,40,98.2817979
15日,日本,羽田,マカオ,マカオ,09:30,210,4,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,99.1263761
15日,日本,羽田,マカオ,マカオ,10:00,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,97.5477279
15日,日本,羽田,マカオ,マカオ,10:30,210,4,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,98.5639659
15日,日本,羽田,マカオ,マカオ,11:00,210,4,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,88.5866963
15日,日本,羽田,マカオ,マカオ,11:30,210,4,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,95.9643271
15日,日本,羽田,マカオ,マカオ,12:00,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,95.261216
15日,日本,羽田,マカオ,マカオ,12:30,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,98.8705169
15日,日本,羽田,マカオ,マカオ,13:00,210,4,4140000,45000,92,小規模運航,120,2100000,1,1,6,35,40,90.9337606
15日,日本,羽田,マカオ,マカオ,13:30,210,4,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,93.4562468
15日,日本,羽田,マカオ,マカオ,14:00,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,95.0271736
15日,日本,羽田,マカオ,マカオ,14:30,210,4,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,88.317174
15日,日本,羽田,マカオ,マカオ,15:00,210,4,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,88.3910982
15日,日本,羽田,マカオ,マカオ,15:30,210,4,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,95.9124496
15日,日本,羽田,マカオ,マカオ,16:00,210,4,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,95.4575511
15日,日本,羽田,マカオ,マカオ,16:30,210,4,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,96.1851596
15日,日本,羽田,マカオ,マカオ,17:00,210,4,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,98.2891157
15日,日本,羽田,マカオ,マカオ,17:30,210,4,5445000,45000,121,小規模運航,120,2100000,1,1,7,35,40,98.4383958
15日,日本,羽田,マカオ,マカオ,18:00,210,4,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,99.3054862
15日,日本,羽田,マカオ,マカオ,18:30,210,4,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,96.3491409
15日,日本,羽田,マカオ,マカオ,19:00,210,4,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,99.4023568
15日,日本,羽田,マカオ,マカオ,19:30,210,4,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,96.489386
15日,日本,羽田,マカオ,マカオ,20:00,210,4,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,91.7121245
15日,日本,羽田,マカオ,マカオ,20:30,210,4,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,95.0733664
15日,日本,羽田,マカオ,マカオ,21:00,210,4,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,95.157727
15日,日本,羽田,マカオ,マカオ,21:30,210,4,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,92.1415011
15日,日本,羽田,マカオ,マカオ,22:00,210,4,3600000,45000,80,小規模運航,120,2100000,1,1,5,35,40,92.8598694
15日,日本,羽田,マカオ,マカオ,22:30,210,4,3510000,45000,78,小規模運航,120,2100000,1,1,5,35,40,85.579141
16日,日本,羽田,マカオ,マカオ,07:00,210,4,3690000,45000,82,小規模運航,120,2100000,1,1,6,35,40,97.9852086
16日,日本,羽田,マカオ,マカオ,07:30,210,4,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,92.9049827
16日,日本,羽田,マカオ,マカオ,08:00,210,4,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,98.674543
16日,日本,羽田,マカオ,マカオ,08:30,210,4,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,91.5928523
16日,日本,羽田,マカオ,マカオ,09:00,210,4,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,98.0457262
16日,日本,羽田,マカオ,マカオ,09:30,210,4,5175000,45000,115,小規模運航,120,2100000,1,1,7,35,40,98.0758893
16日,日本,羽田,マカオ,マカオ,10:00,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,97.5477279
16日,日本,羽田,マカオ,マカオ,10:30,210,4,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,98.6470347
16日,日本,羽田,マカオ,マカオ,11:00,210,4,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,98.4886276
16日,日本,羽田,マカオ,マカオ,11:30,210,4,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,95.2321731
16日,日本,羽田,マカオ,マカオ,12:00,210,4,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,98.382504
16日,日本,羽田,マカオ,マカオ,12:30,210,4,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,96.083785
16日,日本,羽田,マカオ,マカオ,13:00,210,4,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,94.234074
16日,日本,羽田,マカオ,マカオ,13:30,210,4,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,98.9631031
16日,日本,羽田,マカオ,マカオ,14:00,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,95.0271736
16日,日本,羽田,マカオ,マカオ,14:30,210,4,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,97.0196375
16日,日本,羽田,マカオ,マカオ,15:00,210,4,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,96.4898896
16日,日本,羽田,マカオ,マカオ,15:30,210,4,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,98.0808079
16日,日本,羽田,マカオ,マカオ,16:00,210,4,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,95.090919
16日,日本,羽田,マカオ,マカオ,16:30,210,4,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,99.2129299
16日,日本,羽田,マカオ,マカオ,17:00,210,4,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,98.2891157
16日,日本,羽田,マカオ,マカオ,17:30,210,4,5040000,45000,112,小規模運航,120,2100000,1,1,7,35,40,96.8542301
16日,日本,羽田,マカオ,マカオ,18:00,210,4,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,92.9872672
16日,日本,羽田,マカオ,マカオ,18:30,210,4,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,99.343716
16日,日本,羽田,マカオ,マカオ,19:00,210,4,5040000,45000,112,小規模運航,120,2100000,1,1,7,35,40,96.8613808
16日,日本,羽田,マカオ,マカオ,19:30,210,4,5265000,45000,117,小規模運航,120,2100000,1,1,7,35,40,96.1345303
16日,日本,羽田,マカオ,マカオ,20:00,210,4,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,96.149362
16日,日本,羽田,マカオ,マカオ,20:30,210,4,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,98.2328383
16日,日本,羽田,マカオ,マカオ,21:00,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,96.4370915
16日,日本,羽田,マカオ,マカオ,21:30,210,4,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,94.3816687
16日,日本,羽田,マカオ,マカオ,22:00,210,4,3555000,45000,79,小規模運航,120,2100000,1,1,5,35,40,95.9629085
16日,日本,羽田,マカオ,マカオ,22:30,210,4,3240000,45000,72,小規模運航,120,2100000,1,1,5,35,40,83.0611998
17日,日本,羽田,マカオ,マカオ,07:00,210,4,3915000,45000,87,小規模運航,120,2100000,1,1,6,35,40,91.7724015
17日,日本,羽田,マカオ,マカオ,07:30,210,4,3600000,45000,80,小規模運航,120,2100000,1,1,5,35,40,95.0492823
17日,日本,羽田,マカオ,マカオ,08:00,210,4,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,96.888372
17日,日本,羽田,マカオ,マカオ,08:30,210,4,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,99.5012993
17日,日本,羽田,マカオ,マカオ,09:00,210,4,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,99.389664
17日,日本,羽田,マカオ,マカオ,09:30,210,4,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,99.1263761
17日,日本,羽田,マカオ,マカオ,10:00,210,4,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,96.3878514
17日,日本,羽田,マカオ,マカオ,10:30,210,4,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,85.7334548
17日,日本,羽田,マカオ,マカオ,11:00,210,4,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,94.7451995
17日,日本,羽田,マカオ,マカオ,11:30,210,4,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,98.8177788
17日,日本,羽田,マカオ,マカオ,12:00,210,4,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,90.3947092
17日,日本,羽田,マカオ,マカオ,12:30,210,4,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,97.6197335
17日,日本,羽田,マカオ,マカオ,13:00,210,4,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,95.726473
17日,日本,羽田,マカオ,マカオ,13:30,210,4,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,97.3912328
17日,日本,羽田,マカオ,マカオ,14:00,210,4,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,98.3194949
17日,日本,羽田,マカオ,マカオ,14:30,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,96.68304
17日,日本,羽田,マカオ,マカオ,15:00,210,4,4140000,45000,92,小規模運航,120,2100000,1,1,6,35,40,95.1968717
17日,日本,羽田,マカオ,マカオ,15:30,210,4,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,98.0808079
17日,日本,羽田,マカオ,マカオ,16:00,210,4,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,96.6674664
17日,日本,羽田,マカオ,マカオ,16:30,210,4,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,95.7266367
17日,日本,羽田,マカオ,マカオ,17:00,210,4,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,99.1671041
17日,日本,羽田,マカオ,マカオ,17:30,210,4,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,98.3036003
17日,日本,羽田,マカオ,マカオ,18:00,210,4,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,94.8169265
17日,日本,羽田,マカオ,マカオ,18:30,210,4,5715000,45000,127,小規模運航,120,2100000,1,1,7,35,40,99.627311
17日,日本,羽田,マカオ,マカオ,19:00,210,4,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,99.4023568
17日,日本,羽田,マカオ,マカオ,19:30,210,4,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,99.0521121
17日,日本,羽田,マカオ,マカオ,20:00,210,4,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,97.7648732
17日,日本,羽田,マカオ,マカオ,20:30,210,4,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,95.5860335
17日,日本,羽田,マカオ,マカオ,21:00,210,4,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,95.157727
17日,日本,羽田,マカオ,マカオ,21:30,210,4,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,90.3055015
17日,日本,羽田,マカオ,マカオ,22:00,210,4,3330000,45000,74,小規模運航,120,2100000,1,1,5,35,40,91.3514487
17日,日本,羽田,マカオ,マカオ,22:30,210,4,3780000,45000,84,小規模運航,120,2100000,1,1,6,35,40,92.5111639
18日,日本,羽田,マカオ,マカオ,07:00,210,4,3375000,45000,75,小規模運航,120,2100000,1,1,5,35,40,93.4575929
18日,日本,羽田,マカオ,マカオ,07:30,210,4,3825000,45000,85,小規模運航,120,2100000,1,1,6,35,40,93.5813939
18日,日本,羽田,マカオ,マカオ,08:00,210,4,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,98.674543
18日,日本,羽田,マカオ,マカオ,08:30,210,4,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,97.5627826
18日,日本,羽田,マカオ,マカオ,09:00,210,4,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,99.389664
18日,日本,羽田,マカオ,マカオ,09:30,210,4,5265000,45000,117,小規模運航,120,2100000,1,1,7,35,40,96.533004
18日,日本,羽田,マカオ,マカオ,10:00,210,4,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,87.2490683
18日,日本,羽田,マカオ,マカオ,10:30,210,4,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,83.8001174
18日,日本,羽田,マカオ,マカオ,11:00,210,4,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,91.4902032
18日,日本,羽田,マカオ,マカオ,11:30,210,4,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,98.8177788
18日,日本,羽田,マカオ,マカオ,12:00,210,4,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,98.733063
18日,日本,羽田,マカオ,マカオ,12:30,210,4,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,99.0292471
18日,日本,羽田,マカオ,マカオ,13:00,210,4,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,94.8677574
18日,日本,羽田,マカオ,マカオ,13:30,210,4,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,94.5121697
18日,日本,羽田,マカオ,マカオ,14:00,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,95.0271736
18日,日本,羽田,マカオ,マカオ,14:30,210,4,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,89.1950718
18日,日本,羽田,マカオ,マカオ,15:00,210,4,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,95.2672718
18日,日本,羽田,マカオ,マカオ,15:30,210,4,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,97.6920092
18日,日本,羽田,マカオ,マカオ,16:00,210,4,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,76.4294545
18日,日本,羽田,マカオ,マカオ,16:30,210,4,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,96.5718175
18日,日本,羽田,マカオ,マカオ,17:00,210,4,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,99.4848933
18日,日本,羽田,マカオ,マカオ,17:30,210,4,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,96.119345
18日,日本,羽田,マカオ,マカオ,18:00,210,4,5805000,45000,129,小規模運航,120,2100000,1,1,7,35,40,98.9451202
18日,日本,羽田,マカオ,マカオ,18:30,210,4,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,99.283589
18日,日本,羽田,マカオ,マカオ,19:00,210,4,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,99.6089353
18日,日本,羽田,マカオ,マカオ,19:30,210,4,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,91.8778406
18日,日本,羽田,マカオ,マカオ,20:00,210,4,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,95.2809166
18日,日本,羽田,マカオ,マカオ,20:30,210,4,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,98.3272985
18日,日本,羽田,マカオ,マカオ,21:00,210,4,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,91.691045
18日,日本,羽田,マカオ,マカオ,21:30,210,4,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,90.259027
18日,日本,羽田,マカオ,マカオ,22:00,210,4,3510000,45000,78,小規模運航,120,2100000,1,1,5,35,40,95.3663754
18日,日本,羽田,マカオ,マカオ,22:30,210,4,3285000,45000,73,小規模運航,120,2100000,1,1,5,35,40,98.184691
19日,日本,羽田,マカオ,マカオ,07:00,210,4,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,86.0970779
19日,日本,羽田,マカオ,マカオ,07:30,210,4,3465000,45000,77,小規模運航,120,2100000,1,1,5,35,40,85.881822
19日,日本,羽田,マカオ,マカオ,08:00,210,4,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,97.6523876
19日,日本,羽田,マカオ,マカオ,08:30,210,4,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,98.4452086
19日,日本,羽田,マカオ,マカオ,09:00,210,4,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,98.4401887
19日,日本,羽田,マカオ,マカオ,09:30,210,4,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,99.1263761
19日,日本,羽田,マカオ,マカオ,10:00,210,4,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,98.1219166
19日,日本,羽田,マカオ,マカオ,10:30,210,4,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,84.7195564
19日,日本,羽田,マカオ,マカオ,11:00,210,4,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,99.4165705
19日,日本,羽田,マカオ,マカオ,11:30,210,4,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,94.4444768
19日,日本,羽田,マカオ,マカオ,12:00,210,4,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,87.0864779
19日,日本,羽田,マカオ,マカオ,12:30,210,4,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,97.6197335
19日,日本,羽田,マカオ,マカオ,13:00,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,98.7512719
19日,日本,羽田,マカオ,マカオ,13:30,210,4,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,97.4097725
19日,日本,羽田,マカオ,マカオ,14:00,210,4,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,86.1414334
19日,日本,羽田,マカオ,マカオ,14:30,210,4,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,88.317174
19日,日本,羽田,マカオ,マカオ,15:00,210,4,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,98.8613402
19日,日本,羽田,マカオ,マカオ,15:30,210,4,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,97.7655123
19日,日本,羽田,マカオ,マカオ,16:00,210,4,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,98.9327837
19日,日本,羽田,マカオ,マカオ,16:30,210,4,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,96.1851596
19日,日本,羽田,マカオ,マカオ,17:00,210,4,5400000,45000,120,小規模運航,120,2100000,1,1,7,35,40,97.4767891
19日,日本,羽田,マカオ,マカオ,17:30,210,4,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,94.4822427
19日,日本,羽田,マカオ,マカオ,18:00,210,4,5625000,45000,125,小規模運航,120,2100000,1,1,7,35,40,93.5415899
19日,日本,羽田,マカオ,マカオ,18:30,210,4,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,97.6048944
19日,日本,羽田,マカオ,マカオ,19:00,210,4,5040000,45000,112,小規模運航,120,2100000,1,1,7,35,40,96.8613808
19日,日本,羽田,マカオ,マカオ,19:30,210,4,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,98.3728435
19日,日本,羽田,マカオ,マカオ,20:00,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,99.2218259
19日,日本,羽田,マカオ,マカオ,20:30,210,4,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,96.2776567
19日,日本,羽田,マカオ,マカオ,21:00,210,4,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,95.157727
19日,日本,羽田,マカオ,マカオ,21:30,210,4,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,96.1465147
19日,日本,羽田,マカオ,マカオ,22:00,210,4,3735000,45000,83,小規模運航,120,2100000,1,1,6,35,40,97.6587033
19日,日本,羽田,マカオ,マカオ,22:30,210,4,3780000,45000,84,小規模運航,120,2100000,1,1,6,35,40,92.5111639
20日,日本,羽田,マカオ,マカオ,07:00,210,4,3735000,45000,83,小規模運航,120,2100000,1,1,6,35,40,95.2691772
20日,日本,羽田,マカオ,マカオ,07:30,210,4,3690000,45000,82,小規模運航,120,2100000,1,1,6,35,40,89.2096279
20日,日本,羽田,マカオ,マカオ,08:00,210,4,5265000,45000,117,小規模運航,120,2100000,1,1,7,35,40,89.25189
20日,日本,羽田,マカオ,マカオ,08:30,210,4,5265000,45000,117,小規模運航,120,2100000,1,1,7,35,40,98.0215431
20日,日本,羽田,マカオ,マカオ,09:00,210,4,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,98.1901683
20日,日本,羽田,マカオ,マカオ,09:30,210,4,5130000,45000,114,小規模運航,120,2100000,1,1,7,35,40,93.7689069
20日,日本,羽田,マカオ,マカオ,10:00,210,4,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,96.9031668
20日,日本,羽田,マカオ,マカオ,10:30,210,4,4455000,45000,99,小規模運航,120,2100000,1,1,6,35,40,98.9420924
20日,日本,羽田,マカオ,マカオ,11:00,210,4,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,94.4818229
20日,日本,羽田,マカオ,マカオ,11:30,210,4,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,94.4444768
20日,日本,羽田,マカオ,マカオ,12:00,210,4,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,95.5856521
20日,日本,羽田,マカオ,マカオ,12:30,210,4,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,94.6268055
20日,日本,羽田,マカオ,マカオ,13:00,210,4,4140000,45000,92,小規模運航,120,2100000,1,1,6,35,40,90.9337606
20日,日本,羽田,マカオ,マカオ,13:30,210,4,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,89.8025296
20日,日本,羽田,マカオ,マカオ,14:00,210,4,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,94.335744
20日,日本,羽田,マカオ,マカオ,14:30,210,4,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,89.1950718
20日,日本,羽田,マカオ,マカオ,15:00,210,4,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,99.0745274
20日,日本,羽田,マカオ,マカオ,15:30,210,4,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,97.007035
20日,日本,羽田,マカオ,マカオ,16:00,210,4,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,88.8677157
20日,日本,羽田,マカオ,マカオ,16:30,210,4,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,96.5718175
20日,日本,羽田,マカオ,マカオ,17:00,210,4,5895000,45000,131,小規模運航,120,2100000,1,1,7,35,40,98.0725874
20日,日本,羽田,マカオ,マカオ,17:30,210,4,5895000,45000,131,小規模運航,120,2100000,1,1,7,35,40,99.3183424
20日,日本,羽田,マカオ,マカオ,18:00,210,4,5895000,45000,131,小規模運航,120,2100000,1,1,7,35,40,99.222906
20日,日本,羽田,マカオ,マカオ,18:30,210,4,5805000,45000,129,小規模運航,120,2100000,1,1,7,35,40,97.4965227
20日,日本,羽田,マカオ,マカオ,19:00,210,4,5715000,45000,127,小規模運航,120,2100000,1,1,7,35,40,95.268417
20日,日本,羽田,マカオ,マカオ,19:30,210,4,5805000,45000,129,小規模運航,120,2100000,1,1,7,35,40,99.1175329
20日,日本,羽田,マカオ,マカオ,20:00,210,4,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,91.7121245
20日,日本,羽田,マカオ,マカオ,20:30,210,4,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,97.1720682
20日,日本,羽田,マカオ,マカオ,21:00,210,4,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,82.6720857
20日,日本,羽田,マカオ,マカオ,21:30,210,4,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,94.2300219
20日,日本,羽田,マカオ,マカオ,22:00,210,4,3465000,45000,77,小規模運航,120,2100000,1,1,5,35,40,94.9769693
20日,日本,羽田,マカオ,マカオ,22:30,210,4,3915000,45000,87,小規模運航,120,2100000,1,1,6,35,40,93.0203314
21日,日本,羽田,マカオ,マカオ,07:00,210,4,3330000,45000,74,小規模運航,120,2100000,1,1,5,35,40,88.8420319
21日,日本,羽田,マカオ,マカオ,07:30,210,4,3825000,45000,85,小規模運航,120,2100000,1,1,6,35,40,93.5813939
21日,日本,羽田,マカオ,マカオ,08:00,210,4,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,97.0757425
21日,日本,羽田,マカオ,マカオ,08:30,210,4,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,97.5627826
21日,日本,羽田,マカオ,マカオ,09:00,210,4,5445000,45000,121,小規模運航,120,2100000,1,1,7,35,40,89.4680746
21日,日本,羽田,マカオ,マカオ,09:30,210,4,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,99.1263761
21日,日本,羽田,マカオ,マカオ,10:00,210,4,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,92.0245719
21日,日本,羽田,マカオ,マカオ,10:30,210,4,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,98.6470347
21日,日本,羽田,マカオ,マカオ,11:00,210,4,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,96.2982507
21日,日本,羽田,マカオ,マカオ,11:30,210,4,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,88.4506625
21日,日本,羽田,マカオ,マカオ,12:00,210,4,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,95.7328136
21日,日本,羽田,マカオ,マカオ,12:30,210,4,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,98.5683373
21日,日本,羽田,マカオ,マカオ,13:00,210,4,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,98.7512719
21日,日本,羽田,マカオ,マカオ,13:30,210,4,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,98.254537
21日,日本,羽田,マカオ,マカオ,14:00,210,4,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,88.8488273
21日,日本,羽田,マカオ,マカオ,14:30,210,4,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,97.3507916
21日,日本,羽田,マカオ,マカオ,15:00,210,4,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,98.3221568
21日,日本,羽田,マカオ,マカオ,15:30,210,4,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,93.4499997
21日,日本,羽田,マカオ,マカオ,16:00,210,4,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,96.5246008
21日,日本,羽田,マカオ,マカオ,16:30,210,4,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,96.0149136
21日,日本,羽田,マカオ,マカオ,17:00,210,4,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,99.1671041
21日,日本,羽田,マカオ,マカオ,17:30,210,4,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,97.7541222
21日,日本,羽田,マカオ,マカオ,18:00,210,4,5625000,45000,125,小規模運航,120,2100000,1,1,7,35,40,93.5415899
